"Exp_label","Mouse_number","Vaccine","Sex","Day","Exp_Date","Rep_Num","Cell_Type","Unit","Measurement_type","Value"
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD4 T cells (% live lymphocytes)",37.7
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of CD4 T cells",1622481.31578947
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","percentage","Tetramer+  (% CD4)",0.064
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of tetramer+ cells",1038.38804210526
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","percentage","Ly6C+ FOXP3- Teff (% tetramer)",7.8
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of Ly6C+ FOXP3- Teff cells",80.9942672842105
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CXCR3+ CCR6- Th1 (% Teff)",56.2
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CXCR3+ CCR6- Th1 (% tetramer)",4.39
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of Th1 cells",45.5852350484211
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CXCR3- CCR6- Th2 (% Teff)",43.8
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CXCR3- CCR6- Th2 (% tetramer)",3.41
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of Th2 cells",35.4090322357895
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CXCR3- CCR6+ Th17 (% Teff)",0
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CXCR3- CCR6+ Th17 (% tetramer)",0
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of Th17",0
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD44+ CD62L- TEM (% tetramer)",82
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of TEM cells",851.478194526316
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD44+ CD62L+ TCM (% tetramer)",18
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of TCM cells",186.909847578947
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","percentage","PD-1+ CXCR5+ BCL6+ TFH (% tetramer)",21
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of TFH cells",218.061488842105
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of cell events",NA
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of bead events",NA
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","number","Cell/bead ratio",NA
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","number","Cells in total sample vol",NA
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","number","Total sample vol (µL)",NA
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD8 T cells (% of live lymphocytes)",NA
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of CD8 T cells",NA
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","percentage","Tetramer+ (% of CD8)",NA
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD127+ KLRG1- memory (% tetramer)",NA
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of CD127+ KLRG1- memory",NA
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD62L+ CX3CR1- TCM (% memory)",NA
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD127+ CD62L+ CX3CR1- KLRG1- TCM (% tetramer)",NA
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","number","Number CD127+ CD62L+ CX3CR1-KLRG1- TCM",NA
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","percentage","PD-1+ CXCR5+ TFH like (% memory)",NA
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD127+ PD-1+ CXCR5+ KLRG1- TFH like (% tetramer)",NA
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of CXCR5+ PD-1+ CD127+ KLRG1- TFH like",NA
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","percentage","TCF1+ SLAMF6+ Tsl (% memory)",NA
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD127+ KLRG1- TCF1+ SLAMF6+ Tsl (% tetramer)",NA
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of CD127+ KLRG1- TCF1+ SLAMF6+ Tsl cells",NA
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD127+ TCF1+ SLAMF6+ CD62L+ Tscm (% tetramer)",NA
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of Tscm",NA
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","percentage","KLRG1+ CD127- effector (% tetramer)",NA
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of KLRG1+ CD127- effector",NA
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD62L- CX3CR1hi TEM (% memory)",NA
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD62L- CX3CR1hi TEM (% tetramer)",NA
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","number","Number CD62L- CX3CR1hi TEM",NA
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","percentage","PD-1+ CXCR5+ TFH like (% tetramer)",NA
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of CXCR5+ PD-1+ TFH like",NA
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD127+ KLRG1- CD62L+ TCF1+ SLAMF6+ Tscm (%TCM)",NA
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD127+ KLRG1- CD62L+ TCF1+ SLAMF6+ Tscm (% tetramer)",NA
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of CD127+ KLRG1- TCF1+ SLAMF6+ Tscm",NA
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","percentage","TCF1+ SLAMF6+ Tscm (% TCM)",NA
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD127+ KLRG1- TCF1+ SLAMF6+ Tscm (% tetramer)",NA
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of CD127+ KLRG1- TCF1+ SLAMF6+ Tscm cells",NA
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD8 (% live lymphocytes)",NA
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of CD8",NA
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","percentage","Tetramer+ (% CD8 T cells)",NA
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD62L+ CX3CR1- TCM (% of memory)",NA
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD62L+ CX3CR1 TCM ( % of tetramer)",NA
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of CD62L+ CX3CR1- TCM",NA
"10393","10393","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD127+ PD-1+ CXCR5+ Tfh like (% tetramer)",NA
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","number","A: Number of cell events",85835
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","number","B: Number of bead events",994
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","number","Cells/µL",51811.8712273642
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","number","Total cells in sample",5181187.12273642
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD4 T cells (% live lymphocytes)",39.9
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of CD4 T cells",2067293.66197183
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","percentage","Tetramer+  (% CD4)",0.039
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of tetramer+ cells",806.244528169014
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","percentage","Ly6C+ FOXP3- Teff (% tetramer)",3.45
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of Ly6C+ FOXP3- Teff cells",27.815436221831
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CXCR3+ CCR6- Th1 (% Teff)",40
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CXCR3+ CCR6- Th1 (% tetramer)",1.38
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of Th1 cells",11.1261744887324
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CXCR3- CCR6- Th2 (% Teff)",40
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CXCR3- CCR6- Th2 (% tetramer)",1.38
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of Th2 cells",11.1261744887324
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CXCR3- CCR6+ Th17 (% Teff)",0
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CXCR3- CCR6+ Th17 (% tetramer)",0
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of Th17",0
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD44+ CD62L- TEM (% tetramer)",67.6
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of TEM cells",545.021301042254
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD44+ CD62L+ TCM (% tetramer)",31.7
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of TCM cells",255.579515429577
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","percentage","PD-1+ CXCR5+ BCL6+ TFH (% tetramer)",8.97
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of TFH cells",72.3201341767606
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of cell events",NA
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of bead events",NA
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","number","Cell/bead ratio",NA
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","number","Cells in total sample vol",NA
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","number","Total sample vol (µL)",NA
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD8 T cells (% of live lymphocytes)",NA
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of CD8 T cells",NA
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","percentage","Tetramer+ (% of CD8)",NA
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD127+ KLRG1- memory (% tetramer)",NA
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of CD127+ KLRG1- memory",NA
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD62L+ CX3CR1- TCM (% memory)",NA
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD127+ CD62L+ CX3CR1- KLRG1- TCM (% tetramer)",NA
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","number","Number CD127+ CD62L+ CX3CR1-KLRG1- TCM",NA
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","percentage","PD-1+ CXCR5+ TFH like (% memory)",NA
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD127+ PD-1+ CXCR5+ KLRG1- TFH like (% tetramer)",NA
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of CXCR5+ PD-1+ CD127+ KLRG1- TFH like",NA
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","percentage","TCF1+ SLAMF6+ Tsl (% memory)",NA
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD127+ KLRG1- TCF1+ SLAMF6+ Tsl (% tetramer)",NA
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of CD127+ KLRG1- TCF1+ SLAMF6+ Tsl cells",NA
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD127+ TCF1+ SLAMF6+ CD62L+ Tscm (% tetramer)",NA
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of Tscm",NA
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","percentage","KLRG1+ CD127- effector (% tetramer)",NA
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of KLRG1+ CD127- effector",NA
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD62L- CX3CR1hi TEM (% memory)",NA
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD62L- CX3CR1hi TEM (% tetramer)",NA
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","number","Number CD62L- CX3CR1hi TEM",NA
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","percentage","PD-1+ CXCR5+ TFH like (% tetramer)",NA
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of CXCR5+ PD-1+ TFH like",NA
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD127+ KLRG1- CD62L+ TCF1+ SLAMF6+ Tscm (%TCM)",NA
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD127+ KLRG1- CD62L+ TCF1+ SLAMF6+ Tscm (% tetramer)",NA
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of CD127+ KLRG1- TCF1+ SLAMF6+ Tscm",NA
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","percentage","TCF1+ SLAMF6+ Tscm (% TCM)",NA
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD127+ KLRG1- TCF1+ SLAMF6+ Tscm (% tetramer)",NA
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of CD127+ KLRG1- TCF1+ SLAMF6+ Tscm cells",NA
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD8 (% live lymphocytes)",NA
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of CD8",NA
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","percentage","Tetramer+ (% CD8 T cells)",NA
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD62L+ CX3CR1- TCM (% of memory)",NA
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD62L+ CX3CR1 TCM ( % of tetramer)",NA
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of CD62L+ CX3CR1- TCM",NA
"10394","10394","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD127+ PD-1+ CXCR5+ Tfh like (% tetramer)",NA
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","number","A: Number of cell events",127513
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","number","B: Number of bead events",1007
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","number","Cells/µL",75975.9682224429
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","number","Total cells in sample",7597596.82224429
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD4 T cells (% live lymphocytes)",33.1
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of CD4 T cells",2514804.54816286
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","percentage","Tetramer+  (% CD4)",0.066
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of tetramer+ cells",1659.77100178749
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","percentage","Ly6C+ FOXP3- Teff (% tetramer)",9.3
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of Ly6C+ FOXP3- Teff cells",154.358703166236
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CXCR3+ CCR6- Th1 (% Teff)",33.3
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CXCR3+ CCR6- Th1 (% tetramer)",3.1
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of Th1 cells",51.4529010554121
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CXCR3- CCR6- Th2 (% Teff)",66.7
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CXCR3- CCR6- Th2 (% tetramer)",6.2
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of Th2 cells",102.905802110824
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CXCR3- CCR6+ Th17 (% Teff)",0
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CXCR3- CCR6+ Th17 (% tetramer)",0
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of Th17",0
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD44+ CD62L- TEM (% tetramer)",76
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of TEM cells",1261.42596135849
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD44+ CD62L+ TCM (% tetramer)",23.6
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of TCM cells",391.705956421847
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","percentage","PD-1+ CXCR5+ BCL6+ TFH (% tetramer)",17.1
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of TFH cells",283.82084130566
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of cell events",NA
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of bead events",NA
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","number","Cell/bead ratio",NA
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","number","Cells in total sample vol",NA
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","number","Total sample vol (µL)",NA
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD8 T cells (% of live lymphocytes)",NA
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of CD8 T cells",NA
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","percentage","Tetramer+ (% of CD8)",NA
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD127+ KLRG1- memory (% tetramer)",NA
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of CD127+ KLRG1- memory",NA
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD62L+ CX3CR1- TCM (% memory)",NA
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD127+ CD62L+ CX3CR1- KLRG1- TCM (% tetramer)",NA
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","number","Number CD127+ CD62L+ CX3CR1-KLRG1- TCM",NA
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","percentage","PD-1+ CXCR5+ TFH like (% memory)",NA
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD127+ PD-1+ CXCR5+ KLRG1- TFH like (% tetramer)",NA
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of CXCR5+ PD-1+ CD127+ KLRG1- TFH like",NA
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","percentage","TCF1+ SLAMF6+ Tsl (% memory)",NA
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD127+ KLRG1- TCF1+ SLAMF6+ Tsl (% tetramer)",NA
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of CD127+ KLRG1- TCF1+ SLAMF6+ Tsl cells",NA
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD127+ TCF1+ SLAMF6+ CD62L+ Tscm (% tetramer)",NA
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of Tscm",NA
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","percentage","KLRG1+ CD127- effector (% tetramer)",NA
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of KLRG1+ CD127- effector",NA
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD62L- CX3CR1hi TEM (% memory)",NA
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD62L- CX3CR1hi TEM (% tetramer)",NA
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","number","Number CD62L- CX3CR1hi TEM",NA
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","percentage","PD-1+ CXCR5+ TFH like (% tetramer)",NA
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of CXCR5+ PD-1+ TFH like",NA
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD127+ KLRG1- CD62L+ TCF1+ SLAMF6+ Tscm (%TCM)",NA
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD127+ KLRG1- CD62L+ TCF1+ SLAMF6+ Tscm (% tetramer)",NA
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of CD127+ KLRG1- TCF1+ SLAMF6+ Tscm",NA
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","percentage","TCF1+ SLAMF6+ Tscm (% TCM)",NA
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD127+ KLRG1- TCF1+ SLAMF6+ Tscm (% tetramer)",NA
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of CD127+ KLRG1- TCF1+ SLAMF6+ Tscm cells",NA
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD8 (% live lymphocytes)",NA
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of CD8",NA
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","percentage","Tetramer+ (% CD8 T cells)",NA
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD62L+ CX3CR1- TCM (% of memory)",NA
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD62L+ CX3CR1 TCM ( % of tetramer)",NA
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of CD62L+ CX3CR1- TCM",NA
"10395","10395","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD127+ PD-1+ CXCR5+ Tfh like (% tetramer)",NA
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","number","A: Number of cell events",59722
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","number","B: Number of bead events",982
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","number","Cells/µL",36490.0203665988
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","number","Total cells in sample",3649002.03665988
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD4 T cells (% live lymphocytes)",32.2
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of CD4 T cells",1174978.65580448
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","percentage","Tetramer+  (% CD4)",0.025
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of tetramer+ cells",293.74466395112
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","percentage","Ly6C+ FOXP3- Teff (% tetramer)",10.1
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of Ly6C+ FOXP3- Teff cells",29.6682110590631
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CXCR3+ CCR6- Th1 (% Teff)",14.3
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CXCR3+ CCR6- Th1 (% tetramer)",1.45
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of Th1 cells",4.25929762729124
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CXCR3- CCR6- Th2 (% Teff)",71.4
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CXCR3- CCR6- Th2 (% tetramer)",7.25
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of Th2 cells",21.2964881364562
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CXCR3- CCR6+ Th17 (% Teff)",14.3
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CXCR3- CCR6+ Th17 (% tetramer)",1.45
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of Th17",4.25929762729124
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD44+ CD62L- TEM (% tetramer)",56.5
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of TEM cells",165.965735132383
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD44+ CD62L+ TCM (% tetramer)",43.5
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of TCM cells",127.778928818737
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","percentage","PD-1+ CXCR5+ BCL6+ TFH (% tetramer)",13
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of TFH cells",38.1868063136456
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of cell events",NA
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of bead events",NA
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","number","Cell/bead ratio",NA
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","number","Cells in total sample vol",NA
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","number","Total sample vol (µL)",NA
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD8 T cells (% of live lymphocytes)",NA
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of CD8 T cells",NA
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","percentage","Tetramer+ (% of CD8)",NA
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD127+ KLRG1- memory (% tetramer)",NA
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of CD127+ KLRG1- memory",NA
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD62L+ CX3CR1- TCM (% memory)",NA
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD127+ CD62L+ CX3CR1- KLRG1- TCM (% tetramer)",NA
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","number","Number CD127+ CD62L+ CX3CR1-KLRG1- TCM",NA
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","percentage","PD-1+ CXCR5+ TFH like (% memory)",NA
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD127+ PD-1+ CXCR5+ KLRG1- TFH like (% tetramer)",NA
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of CXCR5+ PD-1+ CD127+ KLRG1- TFH like",NA
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","percentage","TCF1+ SLAMF6+ Tsl (% memory)",NA
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD127+ KLRG1- TCF1+ SLAMF6+ Tsl (% tetramer)",NA
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","number","Number of CD127+ KLRG1- TCF1+ SLAMF6+ Tsl cells",NA
"10396","10396","TMd21","F",28,"2026-03-04",1,"CD4","percentage","CD127+ TCF1+ SLAMF6+ CD62L+ Tscm (% tetramer)",NA
